ACCOUNT_ID;AMOUNT;CURRENCY;BOOKING_DATE;TRANSACTION_DATE;VALUE_DATE;BOOKING_TEXT;BOOKING_TYPE;CATEGORY_CODE;USER_CATEGORY_CODE;TRANSACTION_TYPE;EXT_TYPE;CATEGORY_STATE;SPLIT_STATE;USER_NOTE
Konto 1.1;81.25;CHF;15.04.16 12:07:23.000000000;15.04.16 12:07:23.000000000;15.04.16 00:00:00.000000000;"Einkauf/Tanken TS Riethusli-Garage
14.04.2016/18:41 / Maestro-Karte 1.1";DEBIT;cv_gas;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;100.00;CHF;15.04.16 13:37:13.000000000;15.04.16 13:37:13.000000000;15.04.16 00:00:00.000000000;"Einkauf Zielcenter
13.04.2016/16:35 / Maestro-Karte 2.2";DEBIT;cv_clothes;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;210.50;CHF;17.04.16 06:37:44.000000000;17.04.16 06:37:44.000000000;18.04.16 00:00:00.000000000;"Einkauf Dino Coiffeur
15.04.2016/11:53 / Maestro-Karte 2.2";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;32.60;CHF;17.04.16 06:51:58.000000000;17.04.16 06:51:58.000000000;18.04.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
16.04.2016/08:21 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;400.40;CHF;18.04.16 00:52:50.000000000;18.04.16 00:52:50.000000000;18.04.16 00:00:00.000000000;E-Banking Auftrag an Jonny Feuerstein;DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;250.00;CHF;18.04.16 08:05:41.000000000;18.04.16 08:05:41.000000000;18.04.16 00:00:00.000000000;"Bancomat-Bezug RB SG-VADIAN-1
18.04.2016/07:43 / Maestro-Karte 1.1";DEBIT;cv_cash;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;29.40;CHF;19.04.16 12:21:12.000000000;19.04.16 12:21:12.000000000;19.04.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
18.04.2016/08:32 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;23.00;CHF;19.04.16 13:36:09.000000000;19.04.16 13:36:09.000000000;19.04.16 00:00:00.000000000;"Einkauf Tierklinik Steintal
18.04.2016/13:32 / Maestro-Karte 2.2";DEBIT;cv_pets;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;121.30;CHF;19.04.16 14:36:47.000000000;19.04.16 14:36:47.000000000;19.04.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
18.04.2016/08:22 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;17.80;CHF;19.04.16 15:36:48.000000000;19.04.16 15:36:48.000000000;19.04.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
18.04.2016/08:24 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;188.35;CHF;20.04.16 05:51:26.000000000;20.04.16 05:51:26.000000000;20.04.16 00:00:00.000000000;Postvergütung von Arcosana AG;CREDIT;cv_income;;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 1.1;44.75;CHF;21.04.16 09:20:38.000000000;21.04.16 09:20:38.000000000;21.04.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
20.04.2016/08:19 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;46.85;CHF;21.04.16 12:36:11.000000000;21.04.16 12:36:11.000000000;21.04.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
20.04.2016/08:29 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;6098.10;CHF;22.04.16 04:53:50.000000000;22.04.16 04:53:50.000000000;22.04.16 00:00:00.000000000;Steinbruch Ostschweiz GmbH;CREDIT;cv_income;;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 1.1;59.95;CHF;23.04.16 03:07:56.000000000;23.04.16 03:07:56.000000000;25.04.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
22.04.2016/08:19 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;52.60;CHF;23.04.16 04:20:41.000000000;23.04.16 04:20:41.000000000;25.04.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
22.04.2016/08:33 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;30.00;CHF;25.04.16 01:21:54.000000000;25.04.16 01:21:54.000000000;25.04.16 00:00:00.000000000;E-Banking Auftrag an Hauseigentümerverband;DEBIT;cv_misc;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;750.00;CHF;26.04.16 02:22:01.000000000;26.04.16 02:22:01.000000000;26.04.16 00:00:00.000000000;"E-Banking Auftrag (Kontoübertrag)
Wilma Feuerstein-Schotterhaufen
Konto Konto 2.1";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;760.00;CHF;27.04.16 00:36:21.000000000;27.04.16 00:36:21.000000000;27.04.16 00:00:00.000000000;E-Banking Auftrag an Kevin Dietsche;DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;271.90;CHF;27.04.16 01:07:49.000000000;27.04.16 01:07:49.000000000;27.04.16 00:00:00.000000000;"E-Banking Auftrag (E-Rechnung)
Viseca Card Services SA";DEBIT;cv_creditcard_payment;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;102.75;CHF;27.04.16 03:51:51.000000000;27.04.16 03:51:51.000000000;27.04.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
26.04.2016/08:21 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;34.75;CHF;27.04.16 03:51:51.000000000;27.04.16 03:51:51.000000000;27.04.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
26.04.2016/08:29 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;24.50;CHF;27.04.16 21:51:06.000000000;27.04.16 21:51:06.000000000;28.04.16 00:00:00.000000000;Lastschriftverfahren Swisscom (Schweiz) AG;DEBIT;cv_phone_internet;;PAYMENT;547;SYSTEM;UNSPLITTED;
Konto 1.1;49.20;CHF;28.04.16 01:36:02.000000000;28.04.16 01:36:02.000000000;28.04.16 00:00:00.000000000;"E-Banking Auftrag (E-Rechnung)
Salt Mobile SA";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;149.50;CHF;28.04.16 14:18:48.000000000;28.04.16 14:18:48.000000000;28.04.16 00:00:00.000000000;"Bardividende 50.00 / SWISS RE N
Valoren-Nr.: 12688156 / Referenz-Nr.: 146478982";CREDIT;cv_income;;TRADING;900;SYSTEM;UNSPLITTED;
Konto 1.1;586.60;CHF;28.04.16 21:21:44.000000000;28.04.16 21:21:44.000000000;29.04.16 00:00:00.000000000;Lastschriftverfahren Arcosana AG;DEBIT;cv_health_insurance;;PAYMENT;547;SYSTEM;UNSPLITTED;
Konto 1.1;759.00;CHF;29.04.16 01:06:25.000000000;29.04.16 01:06:25.000000000;29.04.16 00:00:00.000000000;E-Banking Auftrag an Werner Beinhart Motos GmbH;DEBIT;cv_car_service;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;153.60;CHF;29.04.16 02:08:22.000000000;29.04.16 02:08:22.000000000;29.04.16 00:00:00.000000000;E-Banking Auftrag an Zahnarzt Gauner;DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;102.40;CHF;29.04.16 02:21:40.000000000;29.04.16 02:21:40.000000000;29.04.16 00:00:00.000000000;E-Banking Auftrag an Zahnarzt Gauner;DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;209.30;CHF;29.04.16 02:21:40.000000000;29.04.16 02:21:40.000000000;29.04.16 00:00:00.000000000;E-Banking Auftrag an Klinik im Hof;DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;155.00;CHF;29.04.16 02:21:40.000000000;29.04.16 02:21:40.000000000;29.04.16 00:00:00.000000000;E-Banking Auftrag an Feuerschaugem. Steintal;DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;100.00;CHF;29.04.16 03:15:06.000000000;29.04.16 03:15:06.000000000;29.04.16 00:00:00.000000000;E-Banking Dauerauftrag an Kevin Feuerstein;DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;131.85;CHF;01.05.16 00:48:36.000000000;01.05.16 00:48:36.000000000;02.05.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
29.04.2016/08:21 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;250.00;CHF;01.05.16 09:27:49.000000000;01.05.16 09:27:49.000000000;02.05.16 00:00:00.000000000;"Bancomat-Bezug RB Steintal
01.05.2016/08:15 / Maestro-Karte 1.1";DEBIT;cv_cash;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;42.00;CHF;02.05.16 02:22:04.000000000;02.05.16 02:22:04.000000000;02.05.16 00:00:00.000000000;E-Banking Auftrag an U. Schotterhaufen und F. Feuerstein PC-K;DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;51.20;CHF;02.05.16 08:36:37.000000000;02.05.16 08:36:37.000000000;02.05.16 00:00:00.000000000;Postvergütung von Arcosana AG;CREDIT;cv_income;;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 1.1;59.80;CHF;03.05.16 04:07:47.000000000;03.05.16 04:07:47.000000000;03.05.16 00:00:00.000000000;"Einkauf Vogele Shoes / 655 A
02.05.2016/15:42 / Maestro-Karte 2.2";DEBIT;cv_shoes;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;31.70;CHF;03.05.16 04:37:51.000000000;03.05.16 04:37:51.000000000;03.05.16 00:00:00.000000000;"Einkauf MIGROS MMM Neumarkt
02.05.2016/17:42 / Maestro-Karte 1.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;85.30;CHF;03.05.16 04:51:31.000000000;03.05.16 04:51:31.000000000;03.05.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
02.05.2016/08:19 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;85.40;CHF;03.05.16 05:07:27.000000000;03.05.16 05:07:27.000000000;03.05.16 00:00:00.000000000;"Einkauf IMPO-3149 SG Neumark
02.05.2016/17:29 / Maestro-Karte 1.1";DEBIT;cv_beauty;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;125.00;CHF;04.05.16 01:07:00.000000000;04.05.16 01:07:00.000000000;04.05.16 00:00:00.000000000;"E-Banking Auftrag (E-Rechnung)
Strassenverkehrsamt Kanton";DEBIT;cv_canton_tax;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;3580.70;CHF;04.05.16 09:06:26.000000000;04.05.16 09:06:26.000000000;09.05.16 00:00:00.000000000;"Kauf 50 / NESTLE N
Valoren-Nr.: 3886335 / Referenz-Nr.: 146777221
Kurs CHF 71.05";DEBIT;cv_invest;;TRADING;900;SYSTEM;UNSPLITTED;
Konto 1.1;52.65;CHF;05.05.16 03:37:16.000000000;05.05.16 03:37:16.000000000;06.05.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
04.05.2016/08:19 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;69.40;CHF;08.05.16 17:17:20.000000000;08.05.16 17:17:20.000000000;09.05.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
06.05.2016/08:19 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;57.30;CHF;08.05.16 17:24:25.000000000;08.05.16 17:24:25.000000000;09.05.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
06.05.2016/08:07 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;39.80;CHF;08.05.16 17:34:05.000000000;08.05.16 17:34:05.000000000;09.05.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
07.05.2016/13:42 / Maestro-Karte 1.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;40.00;CHF;09.05.16 00:51:08.000000000;09.05.16 00:51:08.000000000;09.05.16 00:00:00.000000000;"E-Banking Auftrag (E-Rechnung)
Strassenverkehrsamt Kanton";DEBIT;cv_canton_tax;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;93.00;CHF;09.05.16 11:45:52.000000000;09.05.16 11:45:52.000000000;09.05.16 00:00:00.000000000;"Ertrag 42.00 / SCHNEIDER ELECTRIC
Valoren-Nr.: 509120 / Referenz-Nr.: 146878580
Umrechnungskurs 1.1069";CREDIT;cv_income;;TRADING;900;SYSTEM;UNSPLITTED;
Konto 1.1;44.05;CHF;10.05.16 03:51:34.000000000;10.05.16 03:51:34.000000000;10.05.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
09.05.2016/08:15 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;41.95;CHF;12.05.16 09:06:35.000000000;12.05.16 09:06:35.000000000;12.05.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
11.05.2016/08:20 / Maestro-Karte 2.2
";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;250.00;CHF;12.05.16 12:50:13.000000000;12.05.16 12:50:13.000000000;12.05.16 00:00:00.000000000;"Bancomat-Bezug RB SG-VADIAN-2
12.05.2016/12:31 / Maestro-Karte 1.1
";DEBIT;cv_cash;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;104.10;CHF;14.05.16 14:10:28.000000000;14.05.16 14:10:28.000000000;17.05.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
13.05.2016/08:16 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;37.10;CHF;14.05.16 14:15:55.000000000;14.05.16 14:15:55.000000000;17.05.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
13.05.2016/08:28 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;53.40;CHF;15.05.16 04:51:39.000000000;15.05.16 04:51:39.000000000;17.05.16 00:00:00.000000000;"Einkauf COOP-2555 St. Gall
14.05.2016/14:00 / Maestro-Karte 1.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;494.40;CHF;18.05.16 00:36:23.000000000;18.05.16 00:36:23.000000000;18.05.16 00:00:00.000000000;E-Banking Auftrag an Somatisches Spital Svar;DEBIT;cv_health;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;89.95;CHF;18.05.16 09:36:10.000000000;18.05.16 09:36:10.000000000;18.05.16 00:00:00.000000000;"Einkauf Media Markt
14.05.2016/12:49 / Maestro-Karte 1.1";DEBIT;cv_electronics;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;44.15;CHF;18.05.16 09:52:02.000000000;18.05.16 09:52:02.000000000;18.05.16 00:00:00.000000000;"Einkauf 1923 Fressnapf Schwe
14.05.2016/13:00 / Maestro-Karte 1.1";DEBIT;cv_pets;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;77.60;CHF;19.05.16 04:03:28.000000000;19.05.16 04:03:28.000000000;19.05.16 00:00:00.000000000;"Einkauf Manor AG - 477
17.05.2016/16:20 / Maestro-Karte 2.2";DEBIT;cv_leisure_shopping;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;40.00;CHF;20.05.16 00:47:55.000000000;20.05.16 00:47:55.000000000;20.05.16 00:00:00.000000000;"E-Banking Auftrag (E-Rechnung)
Strassenverkehrsamt Kanton";DEBIT;cv_canton_tax;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;81.40;CHF;20.05.16 08:33:41.000000000;20.05.16 08:33:41.000000000;20.05.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
19.05.2016/08:12 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;81.90;CHF;21.05.16 08:17:15.000000000;21.05.16 08:17:15.000000000;23.05.16 00:00:00.000000000;"Einkauf Dropa Steintal AG
20.05.2016/14:21 / Maestro-Karte 2.2";DEBIT;cv_health;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;71.15;CHF;21.05.16 09:47:09.000000000;21.05.16 09:47:09.000000000;23.05.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
20.05.2016/13:01 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;52.20;CHF;21.05.16 10:02:24.000000000;21.05.16 10:02:24.000000000;23.05.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
20.05.2016/12:44 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;61.20;CHF;23.05.16 01:02:22.000000000;23.05.16 01:02:22.000000000;23.05.16 00:00:00.000000000;E-Banking Auftrag an Sanitas Trösch AG;DEBIT;cv_health_insurance;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;161.00;CHF;24.05.16 03:03:49.000000000;24.05.16 03:03:49.000000000;24.05.16 00:00:00.000000000;"Einkauf Dino Coiffeur
20.05.2016/10:43 / Maestro-Karte 2.2";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;6025.10;CHF;24.05.16 05:01:32.000000000;24.05.16 05:01:32.000000000;24.05.16 00:00:00.000000000;Steinbruch Ostschweiz GmbH;CREDIT;cv_income;;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 1.1;50.45;CHF;24.05.16 05:02:46.000000000;24.05.16 05:02:46.000000000;24.05.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
23.05.2016/09:10 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;4100.00;CHF;26.05.16 00:48:21.000000000;26.05.16 00:48:21.000000000;26.05.16 00:00:00.000000000;E-Banking Auftrag an D.R.M;DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;750.00;CHF;26.05.16 02:17:18.000000000;26.05.16 02:17:18.000000000;26.05.16 00:00:00.000000000;"E-Banking Auftrag (Kontoübertrag)
Wilma Feuerstein-Schotterhaufen
Konto Konto 2.1";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;48.50;CHF;26.05.16 03:17:31.000000000;26.05.16 03:17:31.000000000;26.05.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
25.05.2016/08:10 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;15.40;CHF;26.05.16 03:33:15.000000000;26.05.16 03:33:15.000000000;26.05.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
25.05.2016/08:16 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;14.00;CHF;26.05.16 04:18:19.000000000;26.05.16 04:18:19.000000000;26.05.16 00:00:00.000000000;"Einkauf COOP-1926 Steintal
25.05.2016/08:20 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;2497.05;CHF;27.05.16 01:17:48.000000000;27.05.16 01:17:48.000000000;27.05.16 00:00:00.000000000;"E-Banking Auftrag (E-Rechnung)
Viseca Card Services SA";DEBIT;cv_creditcard_payment;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;24.50;CHF;27.05.16 21:33:23.000000000;27.05.16 21:33:23.000000000;30.05.16 00:00:00.000000000;"Lastschriftverfahren SWISSCOM (SCHWEIZ) AG

";DEBIT;cv_phone_internet;;PAYMENT;547;SYSTEM;UNSPLITTED;
Konto 1.1;24.80;CHF;28.05.16 03:32:29.000000000;28.05.16 03:32:29.000000000;30.05.16 00:00:00.000000000;"Einkauf Dropa Steintal AG
27.05.2016/14:00 / Maestro-Karte 2.2";DEBIT;cv_health;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;17.80;CHF;28.05.16 03:33:30.000000000;28.05.16 03:33:30.000000000;30.05.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
27.05.2016/08:03 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;54.00;CHF;28.05.16 03:33:30.000000000;28.05.16 03:33:30.000000000;30.05.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
27.05.2016/08:15 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;14.15;CHF;28.05.16 04:47:33.000000000;28.05.16 04:47:33.000000000;30.05.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
27.05.2016/08:21 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;47.90;CHF;29.05.16 04:47:30.000000000;29.05.16 04:47:30.000000000;30.05.16 00:00:00.000000000;"Einkauf TOPTIP-3257 St. Gall
28.05.2016/14:02 / Maestro-Karte 1.1";DEBIT;cv_furniture;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;750.00;CHF;29.05.16 11:16:51.000000000;29.05.16 11:16:51.000000000;30.05.16 00:00:00.000000000;"Bancomat-Bezug RB Steintal
29.05.2016/09:06 / Maestro-Karte 1.1";DEBIT;cv_cash;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;70.25;CHF;30.05.16 02:32:01.000000000;30.05.16 02:32:01.000000000;30.05.16 00:00:00.000000000;"E-Banking Auftrag (E-Rechnung)
Salt Mobile SA";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;175.50;CHF;30.05.16 02:32:01.000000000;30.05.16 02:32:01.000000000;30.05.16 00:00:00.000000000;"E-Banking Auftrag (E-Rechnung)
Swisscom (Schweiz) AG";DEBIT;cv_phone_internet;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;503.60;CHF;30.05.16 20:49:23.000000000;30.05.16 20:49:23.000000000;31.05.16 00:00:00.000000000;Lastschriftverfahren Arcosana AG;DEBIT;cv_health_insurance;;PAYMENT;547;SYSTEM;UNSPLITTED;
Konto 1.1;100.00;CHF;31.05.16 02:47:32.000000000;31.05.16 02:47:32.000000000;31.05.16 00:00:00.000000000;E-Banking Dauerauftrag an Kevin Feuerstein;DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;94.85;CHF;31.05.16 05:33:20.000000000;31.05.16 05:33:20.000000000;31.05.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
30.05.2016/08:18 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;1250.00;CHF;01.06.16 14:52:20.000000000;01.06.16 14:52:20.000000000;03.06.16 00:00:00.000000000;"Zeichnung 6.777 / RAIF CLEAN TECH BC
Valoren-Nr.: 4858155 / Referenz-Nr.: 147560175
Kurs CHF 184.10";DEBIT;cv_invest;;TRADING;900;SYSTEM;UNSPLITTED;
Konto 1.1;750.10;CHF;01.06.16 14:52:21.000000000;01.06.16 14:52:21.000000000;03.06.16 00:00:00.000000000;"Zeichnung 5.682 / RAIF FUTURE RES AD
Valoren-Nr.: 4858157 / Referenz-Nr.: 147560191
Kurs CHF 131.73";DEBIT;cv_invest;;TRADING;900;SYSTEM;UNSPLITTED;
Konto 1.1;55.95;CHF;02.06.16 04:02:51.000000000;02.06.16 04:02:51.000000000;02.06.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
01.06.2016/08:18 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;42.85;CHF;04.06.16 03:18:33.000000000;04.06.16 03:18:33.000000000;06.06.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
03.06.2016/08:35 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;113.10;CHF;04.06.16 04:03:27.000000000;04.06.16 04:03:27.000000000;06.06.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
03.06.2016/08:20 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;314.75;CHF;05.06.16 04:06:51.000000000;05.06.16 04:06:51.000000000;06.06.16 00:00:00.000000000;"Einkauf WE Men
04.06.2016/15:29 / Maestro-Karte 1.1";DEBIT;cv_clothes;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;1300.00;CHF;06.06.16 00:16:54.000000000;06.06.16 00:16:54.000000000;06.06.16 00:00:00.000000000;"E-Banking Auftrag (Kontoübertrag)
Wilma Feuerstein-Schotterhaufen
Konto Konto 2.2";DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 1.1;23.35;CHF;07.06.16 03:19:16.000000000;07.06.16 03:19:16.000000000;07.06.16 00:00:00.000000000;"Einkauf COOP-1926 Steintal
06.06.2016/08:32 / Maestro-Karte 2.2";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 1.1;117.00;CHF;07.06.16 03:34:18.000000000;07.06.16 03:34:18.000000000;07.06.16 00:00:00.000000000;"Einkauf C&a Mode St. Gallen
04.06.2016/14:57 / Maestro-Karte 1.1";DEBIT;cv_clothes;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
